timestamp,open,high,low,close,volume
1775436060000,90023.4684436601,90032.19749672993,90017.08260992788,90023.4684436601,19.748992234871192
1775436120000,90023.4684436601,89963.60600677924,89948.76446655263,89951.33567591946,10.424228799659613
1775436180000,89951.33567591946,90022.24658245541,90002.87630861855,90006.47982769508,22.792013780775445
1775436240000,90006.47982769508,90090.91409702033,90070.5309575842,90075.18513276277,2.750747956645388
1775436300000,90075.18513276277,89939.44606577951,89929.67291834814,89938.2563328881,6.5737884998825225
1775436360000,89938.2563328881,89860.05795403455,89847.26661050855,89847.57939372577,17.577999064887933
1775436420000,89847.57939372577,89864.5226915821,89831.47551927986,89858.45106211417,15.074146306529494
1775436480000,89858.45106211417,89863.82871187355,89834.28611941898,89837.8011193203,5.966567823159265
1775436540000,89837.8011193203,89866.13381314567,89827.52893751534,89838.40546792874,22.452198889474165
1775436600000,89838.40546792874,89788.18041334722,89754.72985239285,89779.67891497987,6.216682979581337
1775436660000,89779.67891497987,89848.8433459292,89840.8440943586,89843.86957872157,5.070276097766598
1775436720000,89843.86957872157,89907.12565363642,89887.15210466154,89900.88961393437,14.392736238327755
1775436780000,89900.88961393437,89920.95179397357,89883.37976187226,89907.37747839732,9.482901405408796
1775436840000,89907.37747839732,90014.14868602008,89973.44053741779,89989.27727356828,6.434290747639774
1775436900000,89989.27727356828,90038.54583092743,90018.3362447609,90024.31983425694,6.629634442193332
1775436960000,90024.31983425694,89966.60240331263,89944.12031842866,89965.02765144753,4.274410501695521
1775437020000,89965.02765144753,89994.17357077388,89973.66554934843,89993.03930481624,6.172342409478206
1775437080000,89993.03930481624,89933.15431764204,89916.4007664315,89926.69235454775,19.938819452481706
1775437140000,89926.69235454775,90014.8899458569,89989.60426517959,89990.92075712257,11.375410896029132
1775437200000,89990.92075712257,90006.84573426055,89988.94757378152,89989.17121837212,20.255416596456552
1775437260000,89989.17121837212,89993.83758515892,89954.36425324873,89977.82958396942,19.930899040751328
1775437320000,89977.82958396942,89940.30406398243,89922.10140248397,89931.23904264424,8.184609001747202
1775437380000,89931.23904264424,90046.38025651353,90016.01870084928,90019.93765945027,3.4832306499434913
1775437440000,90019.93765945027,90020.16937418035,89996.0008971905,90010.74904705989,6.0744683657227405
1775437500000,90010.74904705989,90005.84030563815,89955.91659801998,89982.09607812698,7.416687310443629
1775437560000,89982.09607812698,89984.33846051263,89958.62591882506,89958.86700405453,7.866782063197354
1775437620000,89958.86700405453,90012.25166631583,89996.90811552235,89998.50479712857,31.300803277791566
1775437680000,89998.50479712857,90051.73630906602,90014.42825620365,90026.29169723314,31.306419019873427
